2019-08-20 16:20:00,7737.5,7742.5,7737.5,7740.75,658.0,0
2019-08-20 16:30:00,7743.25,7745.75,7740.25,7737.75,1104.0,0
2019-08-20 16:35:00,7737.75,7744.5,7736.25,7743.75,1106.0,0
2019-08-20 16:40:00,7743.5,7748.25,7742.0,7742.25,882.0,0
2019-08-20 16:45:00,7742.75,7743.75,7739.75,7741.25,922.0,0
2019-08-20 16:50:00,7741.5,7741.75,7736.25,7737.75,890.0,0
2019-08-20 17:05:00,7739.75,7740.5,7735.25,7737.0,640.0,0
2019-08-20 17:10:00,7737.0,7739.5,7734.5,7736.25,565.0,0
2019-08-20 17:15:00,7736.25,7731.75,7727.0,7730.5,1531.0,-1
2019-08-20 17:25:00,7731.0,7734.5,7731.0,7733.25,591.0,0
2019-08-20 17:30:00,7733.0,7736.25,7732.75,7735.25,713.0,0
2019-08-20 17:40:00,7735.75,7737.5,7733.0,7734.0,651.0,0
2019-08-20 17:45:00,7734.0,7738.25,7734.5,7737.25,674.0,0
2019-08-20 17:55:00,7737.0,7739.25,7735.5,7736.75,491.0,0
2019-08-20 18:00:00,7737.25,7743.25,7736.25,7741.75,767.0,0
2019-08-20 18:05:00,7742.25,7744.0,7740.25,7741.75,650.0,0
2019-08-20 18:10:00,7742.0,7743.75,7739.0,7739.5,541.0,0
2019-08-20 18:15:00,7739.75,7745.5,7743.0,7745.0,571.0,1
2019-08-20 18:30:00,7743.75,7744.5,7736.0,7737.75,687.0,0
2019-08-20 18:35:00,7738.0,7737.75,7733.25,7735.0,803.0,0
2019-08-20 18:55:00,7733.0,7733.0,7727.75,7730.5,691.0,0
2019-08-20 19:05:00,7729.25,7730.5,7721.25,7723.5,1566.0,0
2019-08-20 19:10:00,7723.25,7724.75,7720.0,7723.5,863.0,0
2019-08-20 19:20:00,7724.75,7725.5,7722.25,7720.25,806.0,0
2019-08-20 19:25:00,7720.0,7723.0,7718.5,7720.5,736.0,0
2019-08-20 19:30:00,7720.5,7722.25,7717.5,7721.75,858.0,-1
2019-08-20 19:35:00,7721.5,7727.0,7721.5,7726.5,1223.0,0
2019-08-20 19:40:00,7726.5,7734.25,7726.5,7733.0,1216.0,0
2019-08-20 19:45:00,7733.0,7735.5,7730.25,7730.25,765.0,0
2019-08-20 19:55:00,7731.5,7737.75,7730.75,7735.75,782.0,0
2019-08-20 20:00:00,7735.5,7739.25,7735.25,7736.0,971.0,0
2019-08-20 20:05:00,7735.5,7735.5,7732.0,7733.5,765.0,0
2019-08-20 20:20:00,7736.25,7739.25,7734.25,7736.75,1001.0,0
2019-08-20 20:25:00,7736.5,7741.5,7735.0,7741.0,870.0,0
2019-08-20 20:30:00,7741.0,7747.25,7741.75,7744.5,1454.0,1
2019-08-20 20:40:00,7743.0,7743.0,7732.75,7734.5,1813.0,0
2019-08-20 20:45:00,7735.0,7736.25,7727.25,7730.0,1893.0,0
